d a v
-0.17058693089201954 -0.0005284052148458825 1.7213103375435908
-0.1374993801676369 -0.9827056814591101 1.5247692012517686
-0.25381054794642893 0.9999999991305777 1.7247692010778841
-0.16569733835721406 -0.006516437622410994 1.7234659135534018
-0.1338057571587655 -0.9857789374120269 1.5263101260709964
-0.24006482980299734 0.999999999556625 1.7263101259823213
-0.1572446192948136 -0.00804090882806731 1.7247019442167077
-0.12684479830347697 -0.9867819075788904 1.5273455627009296
-0.27390716181524366 0.999999999530498 1.727345562607029
-0.17640682935702678 -0.011091795268578737 1.7251272035533134
-0.14113870227383893 -0.9888040192905929 1.5273663996951947
-0.38647331235205845 0.9999999990183089 1.7273663994988566
-0.2540149926564069 -0.026084303086976176 1.7221495388814614
-0.20304054472991698 -0.9943742242767536 1.5232746940261106
-0.46835176270528595 0.9999999988357836 1.7232746937932673
-0.3257163194196634 -0.03925458662434216 1.7154237764683988
-0.25807293361535466 -0.9974019510479983 1.5159433862587992
-0.4843261699795105 0.9999999960450007 1.7159433854677992
-0.3457236646156945 -0.037253930169937284 1.7084925994338118
-0.2716088646660659 -0.9934578536520001 1.5098010287034118
-0.4327886573711652 0.9999999986781875 1.7098010284390492
-0.2934999467906002 -0.016525748236162277 1.7064958787918167
-0.22979866982782773 -0.9836050391301129 1.509774870965794
-0.24874743204037142 0.9999999981828892 1.7097748706023719
-0.16917195107352226 0.007658412784917437 1.7113065531593554
-0.13165593214285715 -0.9748346037869445 1.5163396324019665
-0.009722020290730217 0.9999999988844659 1.7163396321788595
-0.012210686652533713 0.013236336395451688 1.7189868994579498
-0.0071618992087674515 -0.9761500639991043 1.5237568866581288
0.04350630494797291 0.9999999966055804 1.723756885979245
0.029879313002073967 0.00637911121627753 1.7250327082225003
0.022844950105592562 -0.9814160501829776 1.5287494981859049
0.002067213743470248 0.9999999965524995 1.7287494974964048
-0.0044556864741857995 -0.0007338482345737037 1.72860272784949
-0.004495559640747945 -0.9854044472632655 1.531521838396837
-0.10357780640976631 0.9999999987565626 1.7315218381481494
-0.07026582481789438 -0.008251213181560175 1.7298715955118373
-0.05199972914854323 -0.9888797196438905 1.5320956515830593
-0.04256666152573866 0.9999999984165477 1.7320956512663688
-0.03366438701206138 -0.00843255576058816 1.7304091401142512
-0.023425814815868803 -0.9888683976513132 1.5326354605839885
0.12982533064843313 0.9999999981716714 1.7326354602183227
0.08083902807207083 -0.010770860936728731 1.730481288030977
0.06876578311360226 -0.9900996627676755 1.5324613554774418
0.33389228815363914 0.9999999966195123 1.7324613548013443
0.20979015645345753 -0.026665869278128394 1.7271281809457186
0.17086950332354373 -0.9965317730020545 1.5278218263453076
0.4886921871192858 0.9999999978192621 1.72782182590916
0.4363598755176833 -0.06679046652979614 1.7144637326032008
0.3408073465787658 -0.9999999555319365 1.5144637414968134
0.4886921898586851 0.999999996387485 1.7144637407743104
0.4886921904247395 -0.15152736238167186 1.684158268297976
0.4886921905515735 -0.9999999993529746 1.484158268427381
0.4886921905315948 0.690142169077083 1.6221867022427976
0.48869219050770896 0.03082253060208034 1.6283512083632137
0.4886921905310519 -0.870470716684221 1.4542570650263695
0.48869219043279377 0.7136806575099595 1.5969931965283615
0.4886921905533936 0.09415238346146262 1.615823673220654
0.48869219051720464 -0.7773033593203008 1.4603630013565938
0.4886921905412025 -0.9999999998803074 1.2603630013805323
0.48869219052189344 0.870448928071486 1.4344527869948296
0.4886921905518829 -0.39000323303786566 1.3564521403872565
0.488692190408282 -0.7819607985702322 1.20005998067321
0.4886921904307752 -0.9999999992963746 1.000059980813935
0.4886921901259497 0.9999999923154422 1.2000599792770235
0.4886921904825345 0.1074962727815112 1.2215592338333257
0.4886921905521746 -0.5277267723872797 1.1160138793558696
0.48869219048890855 -0.6948230393249359 0.9770492714908824
0.4886921903686833 -0.687696230544194 0.8395100253820436
0.48869219039229805 0.9999999996028262 1.0395100253026088
0.48869219007568004 0.9999999684003722 1.2395100189826833
0.48869219035915734 -0.14532092758465984 1.2104458334657513
0.48869218975317175 -0.596767295284041 1.0910923744089431
0.4886921902403657 -0.6966265458850026 0.9517670652319425
0.488692190065953 0.9999999990877071 1.151767065049484
0.48869218957296423 0.9999995861065887 1.3517669822708018
0.48869219047576495 0.48595505039922 1.448957992350646
0.48869219046638274 -0.5277165764875984 1.3434146770531263
0.3801232948128821 0.999999999310807 1.5434146769152877
0.20245497512893998 0.9999999920095899 1.7434146753172057
0.1222950672174979 -0.4737767543567205 1.6486593244458616
0.01659981188097119 -0.9999999943586823 1.4486593255741251
-0.30073877275880667 0.6723506199504122 1.5831294495642076
-0.32655276780669723 0.04417590156720632 1.5919646298776489
-0.2861497185673899 -0.9209386803249535 1.4077768938126582
-0.4869526698561261 0.8387697438197844 1.5755308425766152
-0.4756004158840194 0.12678825726765494 1.6008884940301462
-0.3867394495891094 -0.8931414817086187 1.4222601976884224
-0.48869218830328803 0.867099618753519 1.595680121439126
-0.4886921884247977 0.13954618391968363 1.6235893582230627
-0.48092607703883444 -0.8921902765569549 1.4451513029116718
-0.4886921894236098 0.856368483874706 1.616424999686613
-0.48869219024200283 0.12963565526336046 1.642352130739285
-0.4886921901810546 -0.8897680213815915 1.4643985264629666
-0.48869219007173653 0.8277736637903166 1.62995325922103
-0.4886921905245115 0.11424255431140677 1.6528017700833113
-0.48869219048011625 -0.8738781352261163 1.478026143038088
-0.4886921904733847 0.8146254235832981 1.6409512277547478
-0.4886921904616837 0.12986896408283466 1.6669250205713146
-0.48869219051812424 -0.8390862458245395 1.4991077714064067
-0.4886921905154378 -0.9999999999281006 1.2991077714207866
-0.4886921903340157 0.8050512927850706 1.4601180299778007
-0.4886921904373278 -0.48111742168497174 1.3638945456408065
-0.4886921905441092 -0.8684074399771904 1.1902130576453684
-0.4886921904144082 0.9999999816524381 1.3902130539758562
-0.4886921905035417 0.4227777803631369 1.4747686100484836
-0.48869219055144614 -0.580664901463203 1.358635629755843
-0.48869219048481005 -0.866176456692083 1.1854003384174265
-0.48869219039344974 0.9999999966537518 1.385400337748177
-0.48869219047244655 0.6231318799003817 1.5100267137282533
-0.4886921902943956 0.2713676300593689 1.564300239740127
-0.4886921905000003 -0.6799666532031076 1.4283069090995055
-0.48869218988269053 0.9999999824648287 1.6283069055924713
-0.4886921905081469 0.4371725573483274 1.7157414170621368
-0.4886921901621967 -0.7280640895047082 1.570128599161195
-0.24209304161367884 0.9999999972504517 1.7701285986112854
-0.18226513424929738 0.055764530008773495 1.7812815046130401
-0.09505651660173728 -0.9807571113850463 1.5851300823360308
0.1346349142354123 0.9999999978627836 1.7851300819085876
0.0796474831286773 -0.13426946811450152 1.7582761882856872
0.08530877600963821 -0.9999999958702718 1.5582761891116328
0.02847503578848641 0.9999999953071543 1.7582761881730637
0.02964800013357254 -0.10963187592984606 1.7363498129870945
0.028209707041452158 -0.9999999965301534 1.5363498136810638
-0.020626130700574695 0.9999999997099672 1.7363498136230573
-0.018361924809783863 -0.044543823530888954 1.7274410489168794
-0.009728974779648134 -0.9999362832005835 1.5274537922767628
0.09433154772004577 0.9999999991286461 1.7274537921024922
0.06417041191964101 -0.0066580997951182965 1.7261221721434685
0.05049707497602162 -0.9869903084524859 1.5287241104529714
0.24313948818743555 0.9999999966568287 1.728724109784337
0.15418952812486272 -0.018003043822461373 1.725123501019845
0.12870936186223675 -0.9910143438444229 1.5269206322509603
0.3606925433433812 0.9999999988068404 1.7269206320123285
0.2322627338846446 -0.017227343806685336 1.7234751632509915
0.18773957663804777 -0.9918898071706046 1.5250972018168705
0.4886921888140772 0.999999997547891 1.7250972013264487
0.4886921793949305 -0.08863230725766187 1.7073707398749163
0.4283114110161543 -0.999999998138267 1.507370740247263
0.4886921903267831 0.9999999985824117 1.7073707399637452
0.4886921904488674 -0.1525488048321039 1.6768609789973243
0.48869219036948436 -0.9999957958254306 1.476861819832238
0.4886921904300718 0.7782135735292459 1.6325045345380873
0.4886921902467494 0.1047787524217755 1.6534602850224425
0.48869219038722955 -0.8685065221878113 1.4797589805848803
0.4886921905123726 0.8237174792742621 1.6445024764397327
0.4886921905452157 0.14112364192148594 1.6727272048240298
0.4886921905331747 -0.8310540513172355 1.5065163945605826
0.4886921905430004 -0.9999999993302635 1.30651639469453
0.48869219049876617 0.863233985823358 1.4791631918592016
0.4886921905388471 -0.47188510736857686 1.3847861703854862
0.48869219044581563 -0.8768552772691901 1.209415114931648
0.48869219030076394 0.9999999916178665 1.4094151132552213
0.4886921903255546 0.4802615074259833 1.505467414740418
0.48869219050317425 0.18717244827314689 1.5429019043950474
0.48869219053302354 -0.7128461381832423 1.400332676758399
0.48869219004011744 0.9999999742446755 1.600332671607334
0.48869219054628893 0.4260545658809537 1.6855435847835247
0.48869219051774976 -0.7053723257180423 1.5444691196399163
0.4886921904860309 -0.9999999954166445 1.3444691205565873
0.4886921904237867 0.9999999711966608 1.5444691147959195
0.3376899874030852 0.28693784101707576 1.6018566829993346
0.21404449165084832 -0.797809626356606 1.4422947577280134
-0.05217296801616292 0.9311610501767121 1.6285269677633558
-0.1031348772689337 0.15392312515892492 1.6593115927951407
-0.1000995831886485 -0.9078413330003676 1.4777433261950672
-0.152848900621363 0.880753712330888 1.6538940686612449
-0.11141701823887917 0.13594718701080752 1.6810835060634064
-0.09680249421478561 -0.9194745891893412 1.497188588225538
-0.0358374440520934 0.8892343106589962 1.6750354503573373
-0.03253945209019539 0.1353016245783794 1.702095775273013
-0.02889096500198561 -0.9266067310861612 1.5167744290557807
-0.09535973550253796 0.9999999994676954 1.7167744289493199
-0.06658712356148436 0.02843906597778201 1.7224622421448763
-0.05201260139622035 -0.9731690770490881 1.5278284267350588
-0.2308655890491437 0.9999999956597734 1.7278284258670136
-0.14668860971825612 -0.007681829328124726 1.7262920600013887
-0.12288755920555185 -0.9878411256334201 1.5287238348747048
-0.4088177378945869 0.9999999954916535 1.7287238339730355
-0.27456329635941146 -0.034545299004442566 1.721814774172147
-0.22176074701864681 -0.998444673719567 1.5221258394282335
-0.488692189534015 0.9999999984383139 1.7221258391158965
-0.4886921847429963 -0.08019384072477148 1.7060870709709421
-0.43835530659391303 -0.9999999972710132 1.5060870715167396
-0.4886921905219867 0.9999999997124194 1.7060870714592236
-0.4886921901507905 -0.17120318894342856 1.6718464336705379
-0.4886921903917491 -0.9998881052149566 1.4718688126275465
-0.48869219035241435 0.6883855785527578 1.6095459283380982
-0.48869219055091534 0.04161685891963994 1.6178693001220261
-0.4886921905487061 -0.8457048636811315 1.4487283273857998
-0.4886921904435245 0.7275028129443742 1.5942288899746746
-0.48869219052388824 0.11900416704378203 1.618029723383431
-0.4886921905193685 -0.75258327251243 1.467513068880945
-0.48869219044919276 -0.999999998973863 1.2675130690861725
-0.48869219054752233 0.9123256150941955 1.4499781921050117
-0.48869219046443696 -0.36917769844538406 1.3761426524159348
-0.4886921904672515 -0.7715327066011061 1.2218361110957137
-0.4886921903817344 -0.9999999988684787 1.0218361113220178
-0.4886921904581649 0.999999998205539 1.2218361109631255
-0.48869219035516 0.12824101610327673 1.2474843141837808
-0.4886921902409502 -0.5247847075001741 1.142527372683746
-0.4886921903244066 -0.69918516888702 1.002690338906342
-0.48869218971552725 -0.6951834759785808 0.8636536437106258
-0.488692189689837 0.9999999978953794 1.0636536432897017
-0.4886921898932469 0.9999999577845338 1.2636536348466085
-0.4886921904883535 0.6189019862268773 1.387434032091984
-0.4886921900202134 -0.419769112713312 1.3034802095493216
-0.488692190094207 -0.7359334480174913 1.1562935199458233
-0.4886921901364094 0.9999999971904471 1.3562935193839127
-0.48869218862413133 0.7503155256053852 1.5063566245049897
-0.4386150519404692 0.2588820822947933 1.5581330409639484
0.003499167729223771 0.999999995258397 1.7581330400156279
-0.024330225783037045 0.2288881113316741 1.8039106622819627
0.03215265923154675 -0.9453408028355579 1.614842501714851
0.2628989835232636 0.999999997863957 1.8148425012876426
0.1624315932552074 -0.22122173849484206 1.7705981535886741
0.155066401184869 -0.9999999969734301 1.5705981541939882
0.25470564687698033 0.9999999983593895 1.7705981538658662
0.1681563344626499 -0.20449143201382425 1.7296998674631012
0.14411101943175947 -0.9999999942503888 1.5296998686130234
0.18196181434126216 0.9999999957848273 1.7296998677699889
0.12306126954910428 -0.08742782068586821 1.7122143036328152
0.10380543849283892 -0.9999999542061061 1.5122143127915941
0.11279170422348199 0.9999999997157417 1.7122143127347424
0.08185877081082754 -0.0016745382470350445 1.7118794050853354
0.06155812382845751 -0.9786180146273888 1.5161558021598576
0.06280000469701334 0.9999999994230236 1.7161558020444623
0.04565363749360883 0.013836848619376365 1.7189231717683375
0.03397867470719463 -0.9760621217814046 1.5237107474120566
0.029011075577984206 0.9999999966117096 1.7237107467343984
0.02554478268101732 0.0067585921686401035 1.7250624651681263
0.01903857421689482 -0.9812148144587418 1.528819502276378
0.015351003021693059 0.9999999965110872 1.7288195015785954
0.01308071896449789 -0.0008051268400518794 1.728658476210585
0.00960969378854268 -0.9854546753909338 1.5315675411323983
0.008326699553531325 0.9999999958158782 1.731567540295574
0.007181595898739756 -0.005413746702265578 1.7304847909551209
0.005258133581664684 -0.9878809761934344 1.532908595716434
0.0011303080929070408 0.9999999978264584 1.7329085952817256
-5.355428201896786e-05 -0.007932757145527965 1.73132204385262
-0.00023854579611257625 -0.9891333999618193 1.5334953638602562
0.01032784751399867 0.9999999970362369 1.7334953632675036
0.011906710076301416 -0.008584407931898286 1.731778481681124
0.009240514028726159 -0.9895668878534805 1.5338651041104279
-0.0640055860286729 0.9999999982659196 1.7338651037636117
-0.04297583942404162 -0.010851224050738783 1.731694858953464
-0.033485106110306466 -0.9905129548177264 1.5335922679899188
-0.06685076028319976 0.9999999997010871 1.733592267930136
-0.04715109570055253 -0.012630517608487941 1.7310661644084384
-0.03299545849885195 -0.9907028909102801 1.5329255862263824
0.14802249307470988 0.9999999970621966 1.7329255856388217
0.09176089593967085 -0.014609674940653607 1.730003650650691
0.07717731080256617 -0.9913047268255054 1.5317427052855899
0.14562605502424794 0.9999999984972237 1.7317427049850347
0.09676178809532995 -0.012859618083875212 1.7291707813682597
0.07675920086475385 -0.9901116042084787 1.531148460526564
0.10565757690143542 0.9999999977678884 1.7311484600801417
0.07507963616903283 -0.00919299441244369 1.729309861197653
0.05644694681072121 -0.9889317880464521 1.5315235035883625
0.20345605092997399 0.9999999974451027 1.731523503077383
0.13064429737869077 -0.013893306243299099 1.7287448418287232
0.10698659734330332 -0.990670122218794 1.5306108173849644
0.23758071118432558 0.9999999964646026 1.7306108166778849
0.15406069025540306 -0.015503105583971276 1.7275101955610905
0.12545309978681876 -0.9907727474165288 1.5293556460777848
0.253394512334073 0.9999999963775161 1.7293556453532881
0.16453977118897728 -0.015754540800098416 1.7262047371932685
0.13369862316812964 -0.9903446511559492 1.5281358069620787
0.2721524821928844 0.9999999989593725 1.7281358067539532
0.17610358784195626 -0.01519432292348522 1.7250969421692561
0.14010661342305414 -0.990153957992158 1.5270661505708245
0.2805675931978292 0.9694028684567033 1.7209467242621652
0.17994007859144162 -0.7051384364183221 1.5799190369785008
0.14309320720999485 -0.8364335984166774 1.4126323172951654
0.06780941146629249 -0.9999999998342639 1.2126323173283127
0.1767319048243973 -0.9476807412701033 1.0230961690742921
0.1392451320122509 -0.6004836930167939 0.9029994304709333
0.11333076608219358 -0.5326824514475408 0.7964629401814252
0.06083498547012951 -0.2742624584439249 0.7416104484926402
0.1062884900918757 -0.9999999997969203 0.5416104485332561
0.08250610680467546 -0.9999999998635375 0.3416104485605486
0.05396952924599495 -0.8233315887225386 0.17694413081604088
0.03128695983482648 -0.3758166008757058 0.10178081064089972
